时间		开盘		最高		最低		收盘		涨幅		振幅		总手		金额		换手%		成交次数		
2018-01-30,二	62.75		63.90		62.31		63.72		+0.73%		2.51%		276,700		17,409,471	1.84		771		

2018-01-31,三	63.60		63.73		62.03		62.11		-2.53%		2.67%		257,100		16,133,209	1.71		802		

2018-02-01,四	61.90		61.90		55.90		55.90		-10.00%		9.66%		620,500		35,615,112	4.14		1416		

2018-02-02,五	51.51		55.00		50.31		51.06		-8.66%		8.39%		1,149,338	59,648,137	7.66		2361		

2018-02-05,一	50.10		51.98		49.00		49.43		-3.19%		5.84%		849,094		42,953,481	5.66		1695		

2018-02-06,二	45.22		47.79		45.07		45.22		-8.52%		5.50%		1,218,525	56,223,164	8.12		2783		

2018-02-07,三	46.66		47.27		44.30		45.99		+1.70%		6.57%		1,207,400	55,484,940	8.05		1968		

2018-02-08,四	45.50		50.20		45.33		48.74		+5.98%		10.59%		873,800		41,934,464	5.83		2155		

2018-02-09,五	47.00		51.30		46.00		47.97		-1.58%		10.87%		1,281,721	62,845,229	8.54		2804		

2018-02-12,一	45.00		48.62		44.21		47.61		-0.75%		9.19%		1,788,614	82,696,144	11.92		3751		

2018-02-13,二	47.28		47.50		45.94		46.21		-2.94%		3.28%		1,035,400	48,141,409	6.90		2536		

2018-02-14,三	46.48		46.48		44.61		45.78		-0.93%		4.05%		618,599		28,043,805	4.12		1670		

2018-02-22,四	46.00		47.43		45.87		46.77		+2.16%		3.41%		535,000		25,085,377	3.57		1325		

2018-02-23,五	47.06		51.10		46.98		49.99		+6.88%		8.81%		1,140,699	56,493,634	7.60		3053		

2018-02-26,一	50.00		54.90		49.92		54.87		+9.76%		9.96%		1,648,614	87,117,673	10.99		4140		

2018-02-27,二	54.19		56.20		53.50		54.40		-0.86%		4.92%		1,431,314	78,006,322	9.54		3732		

2018-02-28,三	54.07		54.30		52.00		53.55		-1.56%		4.23%		867,499		46,364,724	5.78		2362		

2018-03-01,四	52.90		58.00		52.70		56.87		+6.20%		9.90%		1,159,299	64,002,286	7.73		3374		

2018-03-02,五	55.15		56.50		55.01		55.09		-3.13%		2.62%		821,900		45,730,791	5.48		2387		

2018-03-05,一	55.03		56.99		54.80		56.76		+3.03%		3.98%		842,615		47,040,769	5.62		1985		

2018-03-06,二	56.41		59.94		55.71		57.11		+0.62%		7.45%		1,288,400	74,234,523	8.59		3034		

2018-03-07,三	56.40		57.00		55.78		56.37		-1.30%		2.14%		993,398		55,901,092	6.62		2448		

2018-03-08,四	55.97		56.75		55.96		56.35		-0.04%		1.40%		642,114		36,181,956	4.28		1655		

2018-03-09,五	56.35		58.83		56.35		57.87		+2.70%		4.40%		1,167,200	67,450,606	7.78		3140		

2018-03-12,一	58.78		60.97		57.88		60.63		+4.77%		5.34%		1,469,253	87,448,376	9.80		3610		

2018-03-13,二	60.00		60.34		58.70		58.81		-3.00%		2.70%		1,014,548	60,273,516	6.76		2643		

2018-03-14,三	58.76		60.70		57.25		57.62		-2.02%		5.87%		1,000,753	59,398,491	6.67		2525		

2018-03-15,四	56.78		56.79		53.73		55.16		-4.27%		5.31%		1,672,825	92,047,835	11.15		3697		

2018-03-16,五	55.04		55.44		53.95		54.03		-2.05%		2.70%		821,925		44,778,669	5.48		1897		

2018-03-19,一	54.50		58.46		54.19		57.48		+6.39%		7.90%		1,383,438	78,324,961	9.22		3389		

2018-03-20,二	56.60		58.35		56.51		57.97		+0.85%		3.20%		1,028,000	59,241,946	6.85		2424		

2018-03-21,三	57.98		59.71		55.60		56.37		-2.76%		7.09%		1,128,810	65,338,671	7.53		2816		

2018-03-22,四	56.55		58.97		56.30		58.40		+3.60%		4.74%		1,112,589	64,409,942	7.42		2944		

2018-03-23,五	56.50		64.24		55.05		60.85		+4.20%		15.74%		3,142,028	190,842,010	20.95		6719		

2018-03-26,一	61.96		65.80		61.96		64.18		+5.47%		6.31%		3,053,664	194,797,410	20.36		7356		

2018-03-27,二	63.03		66.36		62.12		65.86		+2.62%		6.61%		3,029,215	195,046,280	20.19		7683		

2018-03-28,三	64.00		65.58		63.58		63.81		-3.11%		3.04%		1,627,209	104,740,191	10.85		4280		

2018-03-29,四	63.71		64.60		61.49		62.61		-1.88%		4.87%		1,348,558	84,875,629	8.99		3371		

2018-03-30,五	62.45		65.60		62.41		65.26		+4.23%		5.10%		2,002,655	129,083,834	13.35		4423		

